content,sources ,ratingCategories,title,garageIds
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",DataFile,promotor,Promoteur 12,5e6b6a3e1903b700154ec368
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",DataFile,promotor,Promoteur 12,5eecaababd454e0033a02abb
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",DataFile,promotor,Promoteur 12,5f60a7240853ea0003bc334a
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",DataFile,promotor,Promoteur 12,600ade41c4c71400039350bb
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Facebook,promotor,Promoteur 12,5cf13ff91dd50800154245a7
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Facebook,promotor,Promoteur 12,5d5e96e331f9d00015d97e6b
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Facebook,promotor,Promoteur 12,5d5e97c331f9d00015d97e93
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Facebook,promotor,Promoteur 12,5d5e995931f9d00015d97edc
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Facebook,promotor,Promoteur 12,5d5e99d231f9d00015d97ef5
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Facebook,promotor,Promoteur 12,5d5e9b3731f9d00015d97f3f
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Facebook,promotor,Promoteur 12,5d5e9bce31f9d00015d97f4e
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Facebook,promotor,Promoteur 12,5e6b58511903b700154ebc84
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Facebook,promotor,Promoteur 12,5e6b5ba61903b700154ebd5a
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Facebook,promotor,Promoteur 12,5e6b60621903b700154ebe70
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Facebook,promotor,Promoteur 12,5e6b64221903b700154ebfb9
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Facebook,promotor,Promoteur 12,5e6b6a3e1903b700154ec368
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Facebook,promotor,Promoteur 12,5eecaababd454e0033a02abb
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Facebook,promotor,Promoteur 12,5f60a7240853ea0003bc334a
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Facebook,promotor,Promoteur 12,600ade41c4c71400039350bb
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Google,promotor,Promoteur 12,5cf13ff91dd50800154245a7
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Google,promotor,Promoteur 12,5d5e96e331f9d00015d97e6b
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Google,promotor,Promoteur 12,5d5e97c331f9d00015d97e93
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Google,promotor,Promoteur 12,5d5e995931f9d00015d97edc
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Google,promotor,Promoteur 12,5d5e99d231f9d00015d97ef5
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Google,promotor,Promoteur 12,5d5e9b3731f9d00015d97f3f
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Google,promotor,Promoteur 12,5d5e9bce31f9d00015d97f4e
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Google,promotor,Promoteur 12,5e6b58511903b700154ebc84
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Google,promotor,Promoteur 12,5e6b5ba61903b700154ebd5a
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Google,promotor,Promoteur 12,5e6b60621903b700154ebe70
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Google,promotor,Promoteur 12,5e6b64221903b700154ebfb9
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Google,promotor,Promoteur 12,5e6b6a3e1903b700154ec368
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Google,promotor,Promoteur 12,5eecaababd454e0033a02abb
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Google,promotor,Promoteur 12,5f60a7240853ea0003bc334a
"Bonjour, Nous vous remercions chaleureusement pour votre retour d'expérience. Votre satisfaction est notre priorité. Nous sommes ravis d'avoir pu vous apporter entière satisfaction lors de votre passage dans notre concession. Au plaisir de vous accueillir de nouveau dans nos locaux @Nom du garage - @Nom du groupe",Google,promotor,Promoteur 12,600ade41c4c71400039350bb
"Bonjour, Nous vous remercions d'avoir pris le temps de nous laisser votre avis ainsi que de nous avoir attribué cette excellente note. Nous sommes heureux de connaitre votre satisfaction suite à votre venue dans notre concession. Cordialement, l'équipe @Nom du garage",DataFile,promotor,Promoteur 1,5e5933c7111c70001572a4b3
"Bonjour, Nous vous remercions d'avoir pris le temps de nous laisser votre avis ainsi que de nous avoir attribué cette excellente note. Nous sommes heureux de connaitre votre satisfaction suite à votre venue dans notre concession. Cordialement, l'équipe @Nom du garage",DataFile,promotor,Promoteur 1,5e5cf47b9b824b0015b07a01
"Bonjour, Nous vous remercions d'avoir pris le temps de nous laisser votre avis ainsi que de nous avoir attribué cette excellente note. Nous sommes heureux de connaitre votre satisfaction suite à votre venue dans notre concession. Cordialement, l'équipe @Nom du garage",DataFile,promotor,Promoteur 1,5e5cf5169b824b0015b07a1f
